descript,pTimeStamp,userId,locationName
Hominum ac primorum signiferumque maluisti dici Graece ergo praetor Athenis id,2010-02-09 10:41:42,6,Felis caracal
Non placuit Epicuro medium esse quiddam inter dolorem,2003-10-10 10:47:46,6,Mirounga angustirostris
Nec medium nec ultimum nec extremum sit ita ferri ut,1994-12-03 08:23:41,6,Bucorvus leadbeateri
Rerum facilis est et ad usus civium non inutile nosque,1990-01-07 06:45:24,13,Ephippiorhynchus mycteria
Principio sed ex aeterno tempore intellegi convenire Epicurus autem in quibus,2001-03-10 05:20:16,12,Deroptyus accipitrinus
Nisi nescio quam illam umbram quod appellant honestum non,2014-08-28 09:27:52,15,Redunca redunca
Faciam interdictum puto Locos quidem quosdam si videbitur transferam et maxime ab iis quos modo,2013-10-30 06:55:59,6,Gopherus agassizii
Doloribus torqueantur sapientia est adhibenda quae et splendide dicta,2017-09-16 08:58:24,11,Agama sp.
Albucius hinc inimicus Sed iure Mucius Ego autem mirari satis non,2015-07-28 08:02:16,13,Chloephaga melanoptera
Libris quaeritur qui sit finis quid,2005-12-29 08:08:45,8,Anhinga rufa
Plurimum afferat Nam diligi et carum esse iucundum,2011-09-25 02:53:17,10,Anhinga rufa
Tantum enim esse censet quantus videtur,2000-04-07 08:08:57,7,Spermophilus parryii
Malum est vivere cum dolore,1991-01-06 12:36:55,13,Paradoxurus hermaphroditus
De finibus bonorum et malorum fere a,2007-09-27 06:52:48,12,Tiliqua scincoides
Nihil afferrent quo iucundius id est voluptatem et dolorem,2001-05-04 01:15:19,9,Chloephaga melanoptera
Morbis impediri necesse est Animi autem morbi sunt cupiditates,1999-08-07 01:39:53,10,Anhinga rufa
Voluptatibus nullo dolore nec impediente nec inpendente quem tandem,2007-03-06 10:34:14,10,Deroptyus accipitrinus
Ferrentur et ut dixi ad lineam numquam fore ut,2021-12-19 12:29:35,12,Sylvicapra grimma
Iudicium retinent ne voluptate victi faciant id quod propositum,1992-07-28 04:57:58,11,Cynomys ludovicianus
Et urbane Stoicos irridente statua est in eo quod,2015-12-28 04:25:54,8,Chloephaga melanoptera
Non inviti legant Quis enim tam,1994-06-08 01:58:08,15,Deroptyus accipitrinus
Contra metum religionis et sedatio animi omnium rerum occultarum ignoratione sublata et moderatio,2003-05-26 06:54:07,7,Semnopithecus entellus
Quidem video esse a nostris de amicitia dicenda sunt Praeclare,2000-03-15 11:52:54,6,Haematopus ater
Beatus Multoque hoc melius nos veriusque quam Stoici,2000-01-23 09:15:08,12,Buteo jamaicensis
Est nihil desiderare manum cum ita esset affecta secundum non recte si,1994-10-01 10:32:53,10,Fregata magnificans
Meis civibus si ad eorum cognitionem divina illa ingenia,2008-08-26 04:48:51,6,Cynomys ludovicianus
Vindicet et ipsius fortunae modice ferre doceat iniurias,2006-08-11 03:26:17,12,Meleagris gallopavo
Sunt illius scripta leviora ut urbanitas summa appareat doctrina mediocris Ego,1999-12-07 02:29:43,9,Buteo jamaicensis
Epicuri sententia de voluptate a meque ei responsum,2015-04-26 01:43:49,5,Meleagris gallopavo
Etiam oportet in eo quod semel admissum coerceri reprimique,1994-08-26 03:07:32,11,Pterocles gutturalis
Iis servire qui vel utrisque litteris uti velint vel,2023-05-20 10:47:05,5,Ephippiorhynchus mycteria
Se indicaverunt Quodsi qui satis sibi contra hominum conscientiam,2003-12-23 09:08:23,10,Falco mexicanus
Nec quid eventurum sit provident ob eamque causam propter voluptatem,1999-05-28 08:18:01,8,Felis caracal
Quem ad modum sit affectus eum necesse,1991-12-12 11:16:20,9,Pseudalopex gymnocercus
Cum eas voluptates quae ad amicos pertinerent negarent,1995-12-11 08:34:31,12,Corvus albicollis
Desideraret quia quod dolore caret id in hominum,2022-12-24 08:27:07,7,Paradoxurus hermaphroditus
Sunt sic inprobitas si cuius in mente consedit,2000-01-05 04:54:26,7,Haematopus ater
Qui se plane Graecum dici velit ut a Scaevola est praetore salutatus,2000-09-30 02:15:02,9,Deroptyus accipitrinus
Et adhaesiones atomorum inter se ex quo efficeretur mundus omnesque,2004-05-19 05:05:39,14,Deroptyus accipitrinus
Ut succumbere doloribus eosque humili animo inbecilloque ferre miserum est,2005-02-03 12:22:13,10,Colobus guerza
Omnes atomi declinabunt nullae umquam cohaerescent sive aliae declinabunt aliae suo nutu recte ferentur,2011-12-03 08:48:54,14,Sylvicapra grimma
In oculis quidem exercitus -- Quid ex eo perciperet corpore,2007-03-20 03:52:09,15,Damaliscus lunatus
Et firmitatem animi nec mortem nec dolorem timentis quod mors sensu,2020-09-09 08:36:16,13,Chloephaga melanoptera
Inimicus paene nomini Romano est qui Ennii Medeam aut Antiopam Pacuvii,2021-01-12 04:08:10,13,Papio cynocephalus
Contumeliae tum iracundiae contentiones concertationesque in disputando pertinaces indignae,1998-05-23 01:38:55,6,Falco mexicanus
Nihil sane -- 'At si voluptas esset bonum desideraret,1993-07-08 11:43:04,12,Connochaetus taurinus
Ei responsum cum C Triarius in,1991-10-25 11:11:30,6,Tiliqua scincoides
Iucunde Neque enim civitas in seditione beata esse,2006-04-09 04:15:34,15,Anhinga rufa
Tu quidem oderis ut fere faciunt qui ab eo dissentiunt sed certe,2016-04-24 10:19:31,10,Spermophilus parryii
Vel eum iure reprehenderit qui in una virtute,2022-08-17 01:58:54,8,Chelodina longicollis
Malum dolorem idque instituit docere sic Omne animal simul atque,2023-10-08 03:56:53,10,Chauna torquata
Flagitem Re mihi non aeque satisfacit et quidem locis pluribus,2015-05-24 10:09:48,10,Tiliqua scincoides
Philosophia defensa et collaudata est cum esset accusata,2000-11-05 02:07:05,8,Falco mexicanus
Enim cupiditates a natura proficiscuntur facile explentur sine ulla iniuria quae autem,1990-02-05 06:24:40,12,Antidorcas marsupialis
Sine metu degendae praesidia firmissima -- Filium morte multavit -- Si sine causa nollem,2012-12-04 08:16:57,6,Corvus albicollis
Exultat oratio reperire exitum potest nisi derigatur ad voluptatem voluptas autem est,1994-02-05 07:01:33,6,Meleagris gallopavo
Ille quidem utrumque Phaedrum autem etiam,2005-08-24 12:34:07,9,Dasypus novemcinctus
Ut cognoscerem quoniam mihi ea facultas ut id apte,2018-03-16 02:41:10,14,Connochaetus taurinus
Provincias atomis dare quae recte quae oblique ferantur deinde eadem illa,2013-11-14 12:35:42,13,Falco mexicanus
Epicuri sententiae satis notae sunt Atque eos quos nominavi cum Attico nostro frequenter,1998-03-25 06:11:25,11,Corvus albicollis
Earum explicatis et ut dixi ad lineam,2013-09-02 09:55:34,6,Sylvicapra grimma
Apud se dicere iuberet reque ex utraque parte audita pronuntiaret eum non talem,2004-07-26 06:48:01,9,Deroptyus accipitrinus
Sequatur si illa mala sint laetitia si bona O praeclaram beate vivendi et,2004-10-12 06:22:28,12,Chloephaga melanoptera
A natura ipsa iudicari Ea quid percipit aut quid,2008-05-05 03:37:18,8,Dasypus novemcinctus
Delectamur cum scribimus quis est tam invidus,2015-11-13 08:11:23,12,Corvus albicollis
Corpore voluptatem aut cum Latinis tertio consulatu conflixisse,1992-10-23 03:42:03,14,Phascogale calura
Ipsius artis sed bonae valetudinis causa probamus et gubernatoris ars,2014-05-29 10:29:48,9,Falco mexicanus
Iucundo motu voluptatis Sin autem summa voluptas,1996-11-27 10:25:47,15,Semnopithecus entellus
Malint modo legant illa ipsa ne simulent et,2018-07-25 11:30:40,14,Agama sp.
Autem usus progrediens familiaritatem effecerit tum amorem efflorescere tantum ut,2011-09-25 01:25:20,12,Phascogale calura
Non inopem ut vulgo putarent sed locupletiorem etiam esse quam vacare omni dolore,2012-02-24 10:20:47,12,Larus dominicanus
Loqueretur intellegere quid diceret Aliena dixit in physicis nec ea,2000-10-25 10:58:02,5,Cynictis penicillata
Sunt qua ante quam nati et ad eos,2013-05-30 06:06:01,11,Deroptyus accipitrinus
Utrumque Phaedrum autem etiam amatoriis levitatibus dediti,1995-05-30 01:24:55,9,Tiliqua scincoides
Divina illa ingenia transferrem Sed id,2010-06-10 12:48:53,14,Phalacrocorax carbo
Et pariter dolemus angoribus Quocirca eodem modo sapiens erit,2020-08-26 04:03:50,13,Spermophilus parryii
Servire qui vel utrisque litteris uti velint vel si suas habent,2011-02-27 04:48:08,7,Deroptyus accipitrinus
Ratione et via procedat oratio Quaerimus igitur quid sit extremum et ultimum bonorum,2017-03-24 09:13:37,6,Cynictis penicillata
Et ortum esse e corpore et ad corpus referri,2019-06-10 11:44:45,5,Deroptyus accipitrinus
Ponatur sed sine hoc institutionem omnino,2001-06-05 06:01:21,12,Phascogale calura
Ne simulent et iis servire qui vel,2005-08-11 08:02:22,10,Paradoxurus hermaphroditus
Laetamur iis quae recordamur Stulti autem malorum memoria,1998-03-01 08:41:01,6,Damaliscus lunatus
Videtur expediunt Ut enim ad minim veniam quis nostrud exercitation ullamco,2022-01-02 04:07:15,8,Chloephaga melanoptera
Quae plerisque notissima est Quam a nobis sic intelleges eitam ut,2005-11-12 03:34:30,10,Spermophilus parryii
Desideret Tum vero si stabilem scientiam rerum tenebimus servata illa,2007-10-01 07:59:15,10,Bucorvus leadbeateri
Numen horreat nec praeteritas voluptates effluere patiatur earumque assidua recordatione laetetur,1995-08-23 04:51:46,11,Pterocles gutturalis
Hominum ac primorum signiferumque maluisti dici Graece ergo praetor Athenis id,1992-03-24 09:36:32,15,Redunca redunca
Non placuit Epicuro medium esse quiddam inter dolorem,1993-06-13 02:48:42,9,Phalacrocorax niger
Nec medium nec ultimum nec extremum sit ita ferri ut,2003-05-01 09:04:36,8,Spermophilus parryii
Rerum facilis est et ad usus civium non inutile nosque,1990-07-05 02:05:09,8,Falco mexicanus
Principio sed ex aeterno tempore intellegi convenire Epicurus autem in quibus,2008-01-01 11:05:22,9,Falco mexicanus
Nisi nescio quam illam umbram quod appellant honestum non,1992-02-20 01:34:14,13,Chloephaga melanoptera
Faciam interdictum puto Locos quidem quosdam si videbitur transferam et maxime ab iis quos modo,2022-08-29 05:48:07,9,Phascogale calura
Doloribus torqueantur sapientia est adhibenda quae et splendide dicta,2012-03-06 07:34:30,10,Ephippiorhynchus mycteria
Albucius hinc inimicus Sed iure Mucius Ego autem mirari satis non,2002-03-20 01:34:20,14,Vanellus sp.
Libris quaeritur qui sit finis quid,2010-11-20 01:10:03,13,Deroptyus accipitrinus
Plurimum afferat Nam diligi et carum esse iucundum,1990-12-01 06:19:24,11,Chloephaga melanoptera
Tantum enim esse censet quantus videtur,2006-10-12 07:53:42,12,Falco mexicanus
Malum est vivere cum dolore,2008-04-19 10:08:39,10,Phascogale calura
De finibus bonorum et malorum fere a,1995-09-13 03:32:13,7,Anhinga rufa
Nihil afferrent quo iucundius id est voluptatem et dolorem,1994-10-12 10:07:23,10,Semnopithecus entellus
Morbis impediri necesse est Animi autem morbi sunt cupiditates,2022-03-06 07:30:04,13,Deroptyus accipitrinus
Voluptatibus nullo dolore nec impediente nec inpendente quem tandem,1998-07-10 08:0:53,11,Ephippiorhynchus mycteria
Ferrentur et ut dixi ad lineam numquam fore ut,2006-04-27 10:07:47,7,Antidorcas marsupialis
Iudicium retinent ne voluptate victi faciant id quod propositum,1991-08-15 04:19:53,9,Oxybelis sp.
Et urbane Stoicos irridente statua est in eo quod,2015-10-18 02:12:33,6,Phascogale calura
Non inviti legant Quis enim tam,2002-04-23 03:28:02,6,Paradoxurus hermaphroditus
Contra metum religionis et sedatio animi omnium rerum occultarum ignoratione sublata et moderatio,2020-12-11 04:32:31,14,Chloephaga melanoptera
Quidem video esse a nostris de amicitia dicenda sunt Praeclare,2017-08-11 03:52:45,14,Bucorvus leadbeateri
Beatus Multoque hoc melius nos veriusque quam Stoici,1997-08-12 12:50:39,12,Deroptyus accipitrinus
Est nihil desiderare manum cum ita esset affecta secundum non recte si,2022-03-18 07:18:45,11,Deroptyus accipitrinus
Meis civibus si ad eorum cognitionem divina illa ingenia,2023-09-28 11:01:09,13,Acridotheres tristis
Vindicet et ipsius fortunae modice ferre doceat iniurias,2006-09-15 09:18:14,9,Deroptyus accipitrinus
Sunt illius scripta leviora ut urbanitas summa appareat doctrina mediocris Ego,2016-08-22 09:24:22,15,Conolophus subcristatus
Epicuri sententia de voluptate a meque ei responsum,2003-12-29 02:04:15,14,Cercatetus concinnus
Etiam oportet in eo quod semel admissum coerceri reprimique,2020-08-13 04:55:14,6,Anhinga rufa
Iis servire qui vel utrisque litteris uti velint vel,1998-11-05 10:39:51,11,Spermophilus parryii
Se indicaverunt Quodsi qui satis sibi contra hominum conscientiam,2012-09-07 10:09:42,9,Chlamydosaurus kingii
Nec quid eventurum sit provident ob eamque causam propter voluptatem,2002-08-07 08:34:22,7,Canis aureus
Quem ad modum sit affectus eum necesse,1997-05-09 02:51:35,13,Deroptyus accipitrinus
Cum eas voluptates quae ad amicos pertinerent negarent,2022-09-04 02:26:56,7,Naja nivea
Desideraret quia quod dolore caret id in hominum,2002-09-04 05:10:36,13,unavailable
Sunt sic inprobitas si cuius in mente consedit,2002-03-08 03:30:18,9,Sylvicapra grimma
Qui se plane Graecum dici velit ut a Scaevola est praetore salutatus,1996-11-20 11:10:40,5,Canis mesomelas
Et adhaesiones atomorum inter se ex quo efficeretur mundus omnesque,2004-10-11 10:52:56,6,Notechis semmiannulatus
Ut succumbere doloribus eosque humili animo inbecilloque ferre miserum est,2017-10-24 03:27:35,9,Haematopus ater
Omnes atomi declinabunt nullae umquam cohaerescent sive aliae declinabunt aliae suo nutu recte ferentur,2005-02-24 04:49:33,11,unavailable
In oculis quidem exercitus -- Quid ex eo perciperet corpore,2000-11-24 08:55:33,10,Drymarchon corias couperi
Et firmitatem animi nec mortem nec dolorem timentis quod mors sensu,1997-05-09 02:29:24,10,Paradoxurus hermaphroditus
Inimicus paene nomini Romano est qui Ennii Medeam aut Antiopam Pacuvii,2022-04-20 01:50:48,15,Spermophilus parryii
Contumeliae tum iracundiae contentiones concertationesque in disputando pertinaces indignae,1997-11-10 06:24:56,10,Dasypus novemcinctus
Nihil sane -- 'At si voluptas esset bonum desideraret,2012-08-02 03:32:31,7,Notechis semmiannulatus
Ei responsum cum C Triarius in,1992-04-06 06:18:39,7,Acridotheres tristis
Iucunde Neque enim civitas in seditione beata esse,2013-03-30 04:14:15,7,Eudyptula minor
Tu quidem oderis ut fere faciunt qui ab eo dissentiunt sed certe,1995-04-16 06:20:37,11,Sylvicapra grimma
Vel eum iure reprehenderit qui in una virtute,1996-01-21 05:54:44,14,Damaliscus lunatus
Malum dolorem idque instituit docere sic Omne animal simul atque,1999-12-28 05:52:38,11,Cercatetus concinnus
Flagitem Re mihi non aeque satisfacit et quidem locis pluribus,1997-05-25 05:59:19,10,Cynictis penicillata
Philosophia defensa et collaudata est cum esset accusata,2013-02-14 12:02:09,5,Phalacrocorax carbo
Enim cupiditates a natura proficiscuntur facile explentur sine ulla iniuria quae autem,2000-05-14 05:30:17,11,Deroptyus accipitrinus
Sine metu degendae praesidia firmissima -- Filium morte multavit -- Si sine causa nollem,1994-02-24 04:55:21,5,Damaliscus lunatus
Exultat oratio reperire exitum potest nisi derigatur ad voluptatem voluptas autem est,2019-11-27 10:24:59,6,Falco mexicanus
Ille quidem utrumque Phaedrum autem etiam,2012-07-12 10:59:22,6,Conolophus subcristatus
Ut cognoscerem quoniam mihi ea facultas ut id apte,1993-11-26 03:31:31,12,Deroptyus accipitrinus
Provincias atomis dare quae recte quae oblique ferantur deinde eadem illa,1994-09-12 05:29:46,9,Damaliscus lunatus
Epicuri sententiae satis notae sunt Atque eos quos nominavi cum Attico nostro frequenter,2010-03-06 02:40:47,8,Corvus brachyrhynchos
Earum explicatis et ut dixi ad lineam,1997-07-29 06:31:56,12,Myiarchus tuberculifer
Apud se dicere iuberet reque ex utraque parte audita pronuntiaret eum non talem,1996-10-04 05:05:53,8,Rangifer tarandus
Sequatur si illa mala sint laetitia si bona O praeclaram beate vivendi et,2004-01-13 09:03:06,13,Naja nivea
A natura ipsa iudicari Ea quid percipit aut quid,2009-07-14 09:59:59,5,Chelodina longicollis
Delectamur cum scribimus quis est tam invidus,2012-02-24 08:26:04,13,Spermophilus parryii
Corpore voluptatem aut cum Latinis tertio consulatu conflixisse,1991-01-03 11:13:21,15,Meleagris gallopavo
Ipsius artis sed bonae valetudinis causa probamus et gubernatoris ars,2022-09-01 02:43:01,9,Cercatetus concinnus
Iucundo motu voluptatis Sin autem summa voluptas,1990-05-28 03:0:37,7,Falco mexicanus
Malint modo legant illa ipsa ne simulent et,1991-11-15 01:19:33,5,Redunca redunca
Autem usus progrediens familiaritatem effecerit tum amorem efflorescere tantum ut,2012-04-03 06:58:31,15,Phalacrocorax niger
Non inopem ut vulgo putarent sed locupletiorem etiam esse quam vacare omni dolore,1999-04-20 01:32:06,7,Anhinga rufa
Loqueretur intellegere quid diceret Aliena dixit in physicis nec ea,1992-10-25 06:41:45,5,Bubalus arnee
Sunt qua ante quam nati et ad eos,1995-06-10 05:54:49,11,Acridotheres tristis
Utrumque Phaedrum autem etiam amatoriis levitatibus dediti,2019-11-30 05:28:16,14,Connochaetus taurinus
Divina illa ingenia transferrem Sed id,2007-10-28 04:07:25,7,Corvus albicollis
Et pariter dolemus angoribus Quocirca eodem modo sapiens erit,2012-11-29 09:57:16,9,Cercatetus concinnus
Servire qui vel utrisque litteris uti velint vel si suas habent,2007-04-17 03:05:30,7,Cercatetus concinnus
Ratione et via procedat oratio Quaerimus igitur quid sit extremum et ultimum bonorum,2017-01-08 07:05:04,9,Mirounga angustirostris
Et ortum esse e corpore et ad corpus referri,1998-09-17 07:14:31,6,Anhinga rufa
Ponatur sed sine hoc institutionem omnino,1998-06-24 06:58:14,14,Cynomys ludovicianus
Ne simulent et iis servire qui vel,2015-09-11 01:25:44,12,Corvus albicollis
Laetamur iis quae recordamur Stulti autem malorum memoria,2011-07-10 06:06:06,9,Canis mesomelas
Videtur expediunt Ut enim ad minim veniam quis nostrud exercitation ullamco,1996-02-15 04:33:02,13,Drymarchon corias couperi
